DateTime,Original Tweet,Processed Tweet
2013-07-18 16:35:42+00:00,An effective #socbiz could turn an innovation from incremental to disruptive #innochat,"['effective', 'socbiz', 'could', 'turn', 'innovation', 'incremental', 'disruptive', 'innochat']"
2013-07-18 16:28:35+00:00,"@techguerilla A2: serendipity happens often via my activity stream - related projects, valuable content, expertise location #innochat","['serendipity', 'happen', 'often', 'via', 'activity', 'stream', 'relate', 'project', 'valuable', 'content', 'expertise', 'location', 'innochat']"
2013-07-18 16:26:59+00:00,"@techguerilla since you're being open and transparent, crowdsource ideas, hacks for new products, services, ways to save $#innochat","['since', 'youre', 'open', 'transparent', 'crowdsource', 'idea', 'hack', 'new', 'product', 'service', 'way', 'save', 'innochat']"
2013-07-18 16:22:17+00:00,Agree...news to many RT @AmberCadabra Innovation and social biz need to be symbiotic in today's companies. They drive each other. #innochat,"['agreenews', 'many', 'innovation', 'social', 'biz', 'need', 'symbiotic', 'todays', 'company', 'drive', 'innochat']"
2013-07-18 16:14:51+00:00,"@AmberCadabra collaborative decision-making, forecasting too - use all ideas, insight from your ecosystem #innochat","['collaborative', 'decisionmaking', 'forecast', 'use', 'idea', 'insight', 'ecosystem', 'innochat']"
2013-07-18 16:11:27+00:00,"@techguerilla think this is where the concept of collective intelligence comes into play - optimize your resources, talent #innochat","['think', 'concept', 'collective', 'intelligence', 'come', 'play', 'optimize', 'resource', 'talent', 'innochat']"
2013-07-18 04:40:22+00:00,@rachelhaot @SmarterPlanet @nycgov really impressive program (and presentation) - thanks for your time Rachel,"['really', 'impressive', 'program', 'presentation', 'thanks', 'time', 'rachel']"
2013-07-12 14:33:14+00:00,"Vonage Co-Founder And VoIP Pioneer Jeff Pulver's Next Call: Zula, A WhatsApp For Business http://techcrunch.com/2013/07/11/vonage-co-founder-and-voip-pioneer-jeff-pulvers-next-call-zula-a-whatsapp-for-business/ via @techcrunch","['vonage', 'cofounder', 'voip', 'pioneer', 'jeff', 'pulvers', 'next', 'call', 'zula', 'whatsapp', 'business', 'via']"
2013-07-10 17:51:36+00:00,#retail #customerexperience #omnichannel http://ow.ly/mMdmi,"['retail', 'customerexperience', 'omnichannel']"
2013-07-02 15:18:04+00:00,"@arthurtisi awesome, congrats!","['awesome', 'congrats']"
2013-07-01 21:37:51+00:00,"Wow, congrats! RT @mickbirch: We just bought Bebo back for $1m. Can we actually re-invent it? Who knows, but it will be fun trying…","['wow', 'congrats', 'buy', 'bebo', 'back', 'actually', 'reinvent', 'know', 'fun', 'try', '…']"
2013-07-01 21:20:25+00:00,RT @jacobgoldstein: An MIT project that lets you spy on yourself http://n.pr/13md46I #metadata #dataviz,"['mit', 'project', 'let', 'spy', 'metadata', 'dataviz']"
2013-07-01 16:40:07+00:00,@marie_wallace talks #privacybydesign http://lnkd.in/23cK9X,"['talk', 'privacybydesign']"
2013-06-28 17:56:16+00:00,RT @INNOV8game #ibmswchat For more! Website: http://www-935.ibm.com/services/us/gbs/gaming/ Podcast: http://gamesatwork.biz Thanks for joining!,"['ibmswchat', 'website', 'podcast', 'thanks', 'join']"
2013-06-28 17:52:28+00:00,RT @INNOV8game #ibmswchat A5 there will be more examples like game Fold-It that will be disruptive approaches to solving problems w HUGE ROI,"['ibmswchat', 'example', 'like', 'game', 'foldit', 'disruptive', 'approach', 'solve', 'problem', 'w', 'huge', 'roi']"
2013-06-28 17:49:19+00:00,"A5 - more advanced in terms of incorporating real-time data, context...dynamic training for better decision-making #ibmswchat","['advanced', 'term', 'incorporate', 'realtime', 'data', 'contextdynamic', 'training', 'good', 'decisionmaking', 'ibmswchat']"
2013-06-28 17:42:47+00:00,A4 #predictionmarkets can reveal who knows what and how well knowledge and insight is shared across org or ecosystem #ibmswchat,"['predictionmarkets', 'reveal', 'know', 'well', 'knowledge', 'insight', 'share', 'across', 'org', 'ecosystem', 'ibmswchat']"
2013-06-28 17:40:15+00:00,A4 think you need to include results in workforce analytics for professional development and employee/role alignment #ibmswchat,"['think', 'need', 'include', 'result', 'workforce', 'analytics', 'professional', 'development', 'employeerole', 'alignment', 'ibmswchat']"
2013-06-28 17:34:20+00:00,RT @INNOV8game @IamOkema #ibmswchat Educators cannot afford NOT to use games. Honestly. Digital Natives + custom learning paths. Inevitable,"['ibmswchat', 'educators', 'cannot', 'afford', 'use', 'game', 'honestly', 'digital', 'natives', 'custom', 'learn', 'path', 'inevitable']"
2013-06-28 17:23:01+00:00,"@INNOV8game right, or 'behavior mechanics' #ibmswchat","['right', 'behavior', 'mechanic', 'ibmswchat']"
2013-06-28 17:21:53+00:00,RT @INNOV8game #ibmswchat Serious games=use games to do more than entertain. Gamification=use techniques from games to drive user behavior,"['ibmswchat', 'serious', 'gamesuse', 'game', 'entertain', 'gamificationuse', 'technique', 'game', 'drive', 'user', 'behavior']"
2013-06-28 17:19:40+00:00,#ibmswchat A2: think there's important to overcome employee [dis]engagement; look at 2013 Gallup results,"['ibmswchat', 'think', 'theres', 'important', 'overcome', 'employee', 'disengagement', 'look', 'gallup', 'result']"
2013-06-28 17:13:07+00:00,"RT @INNOV8game #ibmswchat Games allow you to fail SAFELY. Learn collaboratively. They motivate, help you visualize complexity via metaphor.","['ibmswchat', 'games', 'allow', 'fail', 'safely', 'learn', 'collaboratively', 'motivate', 'help', 'visualize', 'complexity', 'via', 'metaphor']"
2013-06-26 18:57:31+00:00,Dropbox's enterprise strategy: Be as 'ubiquitous' as possible | ZDNet http://lnkd.in/aCzpHz,"['dropboxs', 'enterprise', 'strategy', 'ubiquitous', 'possible', 'zdnet']"
2013-06-24 13:46:50+00:00,"For Solazyme, a Side Trip on the Way to Clean Fuel http://nyti.ms/10bj8w6 @Solazyme #SZYM #algenist #algae #biotech","['solazyme', 'side', 'trip', 'way', 'clean', 'fuel', 'szym', 'algenist', 'algae', 'biotech']"
2013-06-24 02:55:38+00:00,"If The Government Can Access Our Facebook Data, What Happens When We Have Computers On Our Faces? http://techcrunch.com/2013/06/23/government-spying-is-another-reason-to-slow-down-the-wearable-computing-hype/ via @TechCrunch","['government', 'aess', 'facebook', 'data', 'happens', 'computers', 'faces', 'via']"
2013-06-23 23:46:50+00:00,Everything you want to know about Android's new Navigation Drawer http://m.androidcentral.com/everything-you-want-know-about-android-s-new-navigation-drawer,"['everything', 'want', 'know', 'androids', 'new', 'navigation', 'drawer']"
2013-06-18 19:42:02+00:00,"Minuum, The Super Simple Software Keyboard, Launches Android Beta Today http://techcrunch.com/2013/06/18/minuum-the-super-simple-software-keyboard-launches-android-beta-today/ via @TechCrunch","['minuum', 'super', 'simple', 'software', 'keyboard', 'launches', 'android', 'beta', 'today', 'via']"
2013-06-17 23:11:04+00:00,"This sesh s/b req'd >> ""IDC innovation mgmt breakfast briefing at #e2conf Tues am http://goo.gl/zDjpK use code CMIDC13"" @vanessathomps","['sesh', 'sb', 'reqd', 'idc', 'innovation', 'mgmt', 'breakfast', 'briefing', 'econf', 'tues', 'use', 'code', 'cmidc']"
2013-06-17 22:57:25+00:00,Checking out this innovative ideation experiment from @BritishAirways http://ungroundedthinking.com #collectiveintel,"['checking', 'innovative', 'ideation', 'experiment', 'collectiveintel']"
2013-06-14 19:37:55+00:00,MIT’s Thomas Malone on Collective Intelligence #FoW #smarterworkforce http://lnkd.in/AgJ-vJ,"['mit', '’', 'thomas', 'malone', 'collective', 'intelligence', 'fow', 'smarterworkforce']"
2013-06-12 15:17:13+00:00,A non traditional approach to enterprise learning by @darrel_rader and @aitch http://www.slideshare.net/ibmrational/a-non-traditional-approach-to-enterprise-learning #ibmrational #socbiz #FoW,"['non', 'traditional', 'approach', 'enterprise', 'learning', 'ibmrational', 'socbiz', 'fow']"
2013-06-11 18:01:10+00:00,Great insights on #onboarding and building #smarterworkforce from @sunitanavile #socbiz #FoW http://lnkd.in/6VZ9UQ,"['great', 'insight', 'onboarding', 'build', 'smarterworkforce', 'socbiz', 'fow']"
2013-06-11 01:55:53+00:00,#collectiveintel #socbiz #ideation #innovation #IDEO http://lnkd.in/u_zSqu,"['collectiveintel', 'socbiz', 'ideation', 'innovation', 'ideo']"
2013-06-10 16:30:10+00:00,"After Picking Up ExactTarget, Salesforce Buys Enterprise Business Intelligence And Analytics Startup EdgeSpring http://lnkd.in/VGdxbk","['picking', 'exacttarget', 'salesforce', 'buys', 'enterprise', 'business', 'intelligence', 'analytics', 'startup', 'edgespring']"
2013-06-03 16:03:30+00:00,Tours of Duty: The New Employer-Employee Compact - Harvard Business Review http://lnkd.in/GnYYmJ,"['tours', 'duty', 'new', 'employeremployee', 'compact', 'harvard', 'business', 'review']"
2013-06-01 19:28:59+00:00,"Engage Your Workforce, No Coddling Required http://www.talentculture.com/workplace-culture-and-innovation/engage-your-workforce-no-coddling-required/ via @TalentCulture #FoW #engagement #socbiz","['engage', 'workforce', 'coddling', 'required', 'via', 'fow', 'engagement', 'socbiz']"
2013-05-31 16:36:53+00:00,@michaelrowe01 @GamesAtWork_Biz @INNOV8game @carolinabigblue got it...as you were :),"['get', 'itas']"
2013-05-31 16:35:16+00:00,@michaelrowe01 @GamesAtWork_Biz @INNOV8game @carolinabigblue got a link for us?,"['get', 'link', 'us']"
2013-05-20 19:37:43+00:00,Minbox Is YouSendIt On Speed http://techcrunch.com/2013/05/20/minbox-is-yousendit-on-speed/ via @techcrunch,"['minbox', 'yousendit', 'speed', 'via']"
2013-05-20 17:59:05+00:00,#smarterworkforce #socbiz http://lnkd.in/k842bP,"['smarterworkforce', 'socbiz']"
2013-05-20 01:58:57+00:00,http://bit.ly/14FthRA http://lnkd.in/gmCH-a,[]
2013-05-16 21:35:45+00:00,Goldman Sachs makes a $500 million bet on Elon Musk’s solar business http://lnkd.in/xkDB2H,"['goldman', 'sachs', 'make', 'million', 'bet', 'elon', 'musk', '’', 'solar', 'business']"
2013-05-16 13:27:27+00:00,"@Hertz I'm not AAA. How abt discounts for YOUR loyal Gold customers. (Y'know boosters are cheaper than child seats, yet u charge 2x for 'em)","['im', 'aaa', 'abt', 'discount', 'loyal', 'gold', 'customer', 'yknow', 'booster', 'cheap', 'child', 'seat', 'yet', 'u', 'charge', 'x', 'em']"
2013-05-15 21:35:40+00:00,@Hertz so $145/week for full-size rental is great deal. Charging me $72/week for booster seat is just plain wrong. I could buy one cheaper,"['week', 'fullsize', 'rental', 'great', 'deal', 'charging', 'week', 'booster', 'seat', 'plain', 'wrong', 'could', 'buy', 'one', 'cheap']"
2013-05-03 15:02:46+00:00,What Would Ashton Do—and Does It Matter? - Harvard Business Review http://lnkd.in/v2tNyD,"['would', 'ashton', '—', 'matter', 'harvard', 'business', 'review']"
2013-05-02 19:12:05+00:00,"@dherman76 @MikeBrownJr sounds like a good plan, congrats...even if digital natives aren't CxOs they clearly are having increasing influence","['sound', 'like', 'good', 'plan', 'congratseven', 'digital', 'native', 'arent', 'cxos', 'clearly', 'increase', 'influence']"
2013-04-18 20:17:43+00:00,"Get ready for new gadgets from Evernote -- yes, Evernote http://lnkd.in/wuhfxV","['get', 'ready', 'new', 'gadget', 'evernote', 'yes', 'evernote']"
2013-04-11 03:25:49+00:00,G.E. Turns to the Crowd for Help in Creating Consumer Products http://lnkd.in/jA4WAs,"['ge', 'turns', 'crowd', 'help', 'creating', 'consumer', 'products']"
2013-04-02 16:29:59+00:00,2013 Big Data Survey http://ibm.co/10rcMWU,"['big', 'data', 'survey']"
2013-04-02 03:55:33+00:00,The Hunt for Talent: How Social and Analytics are Reinventing the Art of HR http://lnkd.in/AfwQNS,"['hunt', 'talent', 'social', 'analytics', 'reinventing', 'art', 'hr']"
2013-03-20 19:02:46+00:00,The Official Launch of the Yummly Recipe API http://lnkd.in/QbcbMi,"['official', 'launch', 'yummly', 'recipe', 'api']"
2013-03-20 14:36:36+00:00,How Influencers Will Change the Way we Innovate (Video) http://onforb.es/YFpUVK,"['influencers', 'change', 'way', 'innovate', 'video']"
2013-03-18 17:27:58+00:00,IBM Research: IBM Customer Experience Lab http://ibm.co/YdJGKM #ibmresearch via @ibmresearch,"['ibm', 'research', 'ibm', 'customer', 'experience', 'lab', 'ibmresearch', 'via']"
2013-03-18 04:03:29+00:00,"Uber, Data Darwinism and the future of work http://dlvr.it/35d7x2","['uber', 'data', 'darwinism', 'future', 'work']"
2013-03-13 19:40:55+00:00,"@deb_lavoy based on my recent experience, Windows 7 AND OS X, it's the latter","['base', 'recent', 'experience', 'windows', 'os', 'x', 'latter']"
2013-03-13 18:09:16+00:00,Is there a reason all my 'LinkedIn Today' recommendations are 5 months old (AND won't refresh)? Anyone else getting this no-longer-news?,"['reason', 'linkedin', 'today', 'recommendation', 'month', 'old', 'wont', 'refresh', 'anyone', 'else', 'get', 'nolongernews']"
2013-03-07 21:47:27+00:00,Why Don't We Dig Deeper into the Sand of Social Data - Forbes http://onforb.es/12xJprp,"['dont', 'dig', 'deeper', 'sand', 'social', 'data', 'forbes']"
2013-03-07 20:20:45+00:00,Twitter Ads Get DVR-Like Buying Platform http://www.adweek.com/news/technology/twitter-ads-get-dvr-buying-platform-147754,"['twitter', 'ads', 'get', 'dvrlike', 'buying', 'platform']"
2013-03-07 19:13:09+00:00,@scottpenberthy didn't recognize you without the coffee,"['didnt', 'recognize', 'without', 'coffee']"
2013-03-04 22:21:48+00:00,"Problem with Our Data Obsession http://techre.vu/ZaYVBP &gt;&gt; thought-provoking post on misuse of #bigdata, importance of '4th V' (veracity)","['problem', 'data', 'obsession', 'gtgt', 'thoughtprovoking', 'post', 'misuse', 'bigdata', 'importance', 'th', 'v', 'veracity']"
2013-03-03 15:53:22+00:00,"Crossover Rewards a Unique Opportunity for Delta, Starwood Customer Loyalty http://loyalty360.org//resources/article/crossover-rewards-a-unique-opportunity-for-delta-starwood-customer-loyalty &gt;&gt; sounds great...if only I liked Delta","['crossover', 'rewards', 'unique', 'opportunity', 'delta', 'starwood', 'customer', 'loyalty', 'gtgt', 'sound', 'greatif', 'like', 'delta']"
2013-03-03 03:55:04+00:00,"@jameskobielus :) what’s your rush? besides, I’m sure there are countless existing ideas that could use your help to refine and progress","['’', 'rush', 'besides', '’', 'sure', 'countless', 'exist', 'idea', 'could', 'use', 'help', 'refine', 'progress']"
2013-03-03 02:49:38+00:00,@dherman76 @kennyherman next upgrade? RT @MotorTrend: The $1.15-Million @McLarenAuto #P1 Hits 186 mph in 17 Seconds http://flip.it/uk20x,"['next', 'upgrade', 'million', 'p', 'hits', 'mph', 'seconds']"
2013-03-02 22:07:32+00:00,This Disc Made Of Clay And Sawdust Can Make Any Water Disease-Free http://pulse.me/s/j4Wjn,"['disc', 'made', 'clay', 'sawdust', 'make', 'water', 'diseasefree']"
2013-03-01 23:17:54+00:00,"@RudyKarsan take a look at my ‘socbiz-brains’ and ‘thoughtleaders’ lists, for example","['take', 'look', '‘', 'socbizbrains', '’', '‘', 'thoughtleaders', '’', 'list', 'example']"
2013-03-01 23:01:30+00:00,"@RudyKarsan of course, welcome! Look thru social IBMers’ ‘following’ &amp; curated lists, plus #smarterworkforce, #FoW &amp; #collectiveintel users","['course', 'welcome', 'look', 'thru', 'social', 'ibmers', '’', '‘', 'follow', '’', 'amp', 'curated', 'list', 'plus', 'smarterworkforce', 'fow', 'amp', 'collectiveintel', 'user']"
2013-03-01 20:48:28+00:00,IBM computer helps make meal for Wall Street analysts - http://SiliconValley.com http://www.siliconvalley.com/ci_22691263/ibms-computer-cooks-up-big-data-treat-wall &gt;&gt; how were the cookies? cc: @yummly,"['ibm', 'computer', 'help', 'make', 'meal', 'wall', 'street', 'analyst', 'gtgt', 'cooky']"
2013-03-01 18:14:40+00:00,"IBM, big data and food safety http://venturebeat.com/2013/03/01/ibm-brings-big-data-tech-to-food-to-prevent-the-next-horse-meat-scandal/","['ibm', 'big', 'data', 'food', 'safety']"
2013-03-01 18:04:11+00:00,@cultofmac I’m not creative enough to enter contest but ‘OS X Bobcat’ would be my top naming choice…someone run with that [cat],"['’', 'creative', 'enough', 'enter', 'contest', '‘', 'os', 'x', 'bobcat', '’', 'would', 'top', 'naming', 'choice', '…', 'someone', 'run', 'cat']"
2013-03-01 17:52:20+00:00,"Great post, idea RT @tiffanyshlain: ""Tech's Best Feature: The Off Switch"" my essay in @HarvardBiz http://bit.ly/WlxSZm #unplug","['great', 'post', 'idea', 'techs', 'best', 'feature', 'switch', 'essay', 'unplug']"
2013-03-01 17:08:42+00:00,@Flipboard didn’t you used to have an embedded URL shortener? Am I missing something when trying to share? Thx,"['’', 'use', 'embed', 'url', 'shortener', 'miss', 'something', 'try', 'share', 'thx']"
2013-03-01 16:51:17+00:00,"Groupon Fires Its CEO, Andrew Mason http://flip.it/QY3fG","['groupon', 'fires', 'ceo', 'andrew', 'mason']"
2013-02-27 18:43:27+00:00,How Big Data Can Boost Weather Forecasting http://lnkd.in/KAkYRK,"['big', 'data', 'boost', 'weather', 'forecasting']"
2013-02-26 18:13:22+00:00,Data Science or Analytics? - Forbes http://lnkd.in/F73HP3,"['data', 'science', 'analytics', 'forbes']"
2013-02-26 03:58:48+00:00,What Business Leaders Can Learn from ‘Generation Mobile’ http://www.huffingtonpost.com/jerry-cuomo/ibm-what-business-leaders-can_1_b_2696519.html,"['business', 'leaders', 'learn', '‘', 'generation', 'mobile', '’']"
2013-02-26 03:29:20+00:00,What Business Leaders Can Learn from 'Generation Mobile' http://huff.to/YvSSXK via @HuffPostTech #smarterplanet #ibmmobile #MWC,"['business', 'leaders', 'learn', 'generation', 'mobile', 'via', 'smarterplanet', 'ibmmobile', 'mwc']"
2013-02-25 20:24:55+00:00,@briansolis why is 64% stat so surprising? Isn't this venting/casual mention vs. opting in to use social media as customer service channel?,"['stat', 'surprising', 'isnt', 'ventingcasual', 'mention', 'v', 'opt', 'use', 'social', 'medium', 'customer', 'service', 'channel']"
2013-02-25 18:01:38+00:00,The next frontier http://lnkd.in/irrGuR,"['next', 'frontier']"
2013-02-22 17:28:10+00:00,"Google's Chromebook Pixel: A high-end, high-priced touchscreen laptop - http://SiliconValley.com http://www.siliconvalley.com/news/ci_22637796/google-unveils-chromebook-pixel-touchscreen-laptop-high-end-cloud","['googles', 'chromebook', 'pixel', 'highend', 'highpriced', 'touchscreen', 'laptop']"
2013-02-22 14:17:41+00:00,Get Satisfaction Teams with Badgeville to Join Gamification and... http://lnkd.in/pgRn6W,"['get', 'satisfaction', 'teams', 'badgeville', 'join', 'gamification']"
2013-02-22 03:37:50+00:00,A More User-Friendly Myers-Brigg Test http://lnkd.in/ShttGU,"['userfriendly', 'myersbrigg', 'test']"
2013-02-21 15:50:14+00:00,Best Buy Says It Has Killed 'Showrooming' For Good http://www.businessinsider.com/best-buy-new-price-matching-policy-2013-2?0=retail &gt;&gt; I struggle to get VZW signal in stores to even do price comparo,"['best', 'buy', 'says', 'killed', 'showrooming', 'good', 'gtgt', 'struggle', 'get', 'vzw', 'signal', 'store', 'even', 'price', 'comparo']"
2013-02-21 15:31:05+00:00,I.B.M. to Take Big Step Into Mobile http://gag.gl/TNgdw,"['ibm', 'take', 'big', 'step', 'mobile']"
2013-02-21 15:30:36+00:00,Announcing IBM MobileFirst http://lnkd.in/i3ESqs,"['announcing', 'ibm', 'mobilefirst']"
2013-02-19 16:14:47+00:00,http://shrm.org http://lnkd.in/uVSbAS,[]
2013-02-15 15:49:20+00:00,I'm a Top 5% Influencer with an Elite #Kred Score of 689! See what your @Kred Score is at http://kred.com #FWIW,"['im', 'top', 'influencer', 'elite', 'kred', 'score', 'see', 'score', 'fwiw']"
2013-02-13 16:03:28+00:00,Why Obama Praised IBM's Brooklyn Education Model http://buswk.co/WlYIx3 via @BW #smartereducation #PTECH,"['obama', 'praised', 'ibms', 'brooklyn', 'education', 'model', 'via', 'smartereducation', 'ptech']"
2013-02-13 15:20:48+00:00,Education for a Smarter Planet http://lnkd.in/YN6UnC,"['education', 'smarter', 'planet']"
2013-02-13 15:05:47+00:00,Social Enterprise Intelligence: Improving Companies Through Employee Analytics http://lnkd.in/enbjpQ,"['social', 'enterprise', 'intelligence', 'improving', 'companies', 'employee', 'analytics']"
2013-02-13 13:52:29+00:00,"@JSussin :) windows 7, I presume? hopefully you're not with a client","['window', 'presume', 'hopefully', 'youre', 'client']"
2013-02-12 03:11:15+00:00,IBM's Watson Could Be Healthcare Game Changer http://twb.io/14O0c6Y via @InformationWeek,"['ibms', 'watson', 'could', 'healthcare', 'game', 'changer', 'via']"
2013-02-11 22:04:37+00:00,The #1 Career Mistake Capable People Make | LinkedIn http://www.linkedin.com/today/post/article/20121206081322-8353952-the-1-career-mistake-capable-people-make,"['career', 'mistake', 'capable', 'people', 'make', 'linkedin']"
2013-02-11 16:30:21+00:00,Your Social Profile Must Be Amazing! http://lnkd.in/K5Bpm9,"['social', 'profile', 'must', 'amazing']"
2013-02-11 14:51:54+00:00,Darren:Herman http://lnkd.in/2Y_HEr,['darrenherman']
2013-02-07 16:18:36+00:00,What the Intelligence Community Is Doing With Big Data http://buswk.co/VRdLyJ via @BW,"['intelligence', 'community', 'big', 'data', 'via']"
2013-02-07 15:27:40+00:00,"PEOPLEBROWSR ACQUIRES SWAYLO – Influence Measure, Kred, Now Scores Over 500 Million Profiles | Kred Blog http://blog.kred.com/2013/02/peoplebrowsr-acquires-swaylo-influence-measure-kred-now-scores-over-500-million-profiles/","['peoplebrowsr', 'acquires', 'swaylo', '–', 'influence', 'measure', 'kred', 'scores', 'million', 'profiles', 'kred', 'blog']"
2013-02-07 15:21:36+00:00,"PEOPLEBROWSR ACQUIRES SWAYLO – Influence Measure, Kred, Now Scores Over 500 Million Profiles http://lnkd.in/YbkFuC","['peoplebrowsr', 'acquires', 'swaylo', '–', 'influence', 'measure', 'kred', 'scores', 'million', 'profiles']"
2013-02-06 19:22:52+00:00,No More Boring Software http://lnkd.in/UekGch,"['boring', 'software']"
2013-02-05 21:09:41+00:00,Ticketmaster is an absolute joke. But you knew that...,"['ticketmaster', 'absolute', 'joke', 'know']"
2013-02-05 20:44:49+00:00,"The Future of Work: Quantified Employees, Pop-Up Workplaces, And More Telepresence http://lnkd.in/EBmVpZ","['future', 'work', 'quantified', 'employees', 'popup', 'workplaces', 'telepresence']"
2013-02-05 03:09:51+00:00,"Anticipating domestic boom, colleges rev up drone piloting programs http://nbcnews.to/WL5w8N via @openchannelblog","['anticipating', 'domestic', 'boom', 'college', 'rev', 'drone', 'pilot', 'program', 'via']"
2013-02-04 15:35:12+00:00,CRM Watchlist 2013 Lifetime Achievement: IBM Institute for Business Value http://www.zdnet.com/crm-watchlist-2013-lifetime-achievement-ibm-institute-for-business-value-7000010289/ #IBV #thoughtleadership,"['crm', 'watchlist', 'lifetime', 'achievement', 'ibm', 'institute', 'business', 'value', 'ibv', 'thoughtleadership']"
2013-02-01 23:04:25+00:00,@dgarberHDS check with @yummly,['check']
2013-02-01 19:16:43+00:00,"@LNIngram @vanessathomps with #socialanalytics, ideation process could dynamically, contextually reveal experts to progress idea #sbschat","['socialanalytics', 'ideation', 'process', 'could', 'dynamically', 'contextually', 'reveal', 'expert', 'progress', 'idea', 'sbschat']"
2013-02-01 18:28:38+00:00,"@timdifford @LNIngram maybe, but ppl have to get some benefit from contributing their ideas, insight; even small acknowledgement #sbschat","['maybe', 'ppl', 'get', 'benefit', 'contribute', 'idea', 'insight', 'even', 'small', 'acknowledgement', 'sbschat']"
2013-02-01 18:20:39+00:00,"A2: engagement and trust across ecosystem, vetting process and tools, exec support, rewards, recognition #sbschat","['engagement', 'trust', 'across', 'ecosystem', 'vet', 'process', 'tool', 'exec', 'support', 'reward', 'recognition', 'sbschat']"
2013-02-01 18:16:14+00:00,"@LNIngram absolutely...I think 'acting on ideas', maintaining and rewarding active pipeline is where orgs struggle #sbschat","['absolutelyi', 'think', 'act', 'idea', 'maintain', 'reward', 'active', 'pipeline', 'orgs', 'struggle', 'sbschat']"
2013-02-01 18:13:22+00:00,@cllord agree...former IBM CEO Sam Palmisano defined innovation as 'the intersection of invention and insight' #sbschat,"['agreeformer', 'ibm', 'ceo', 'sam', 'palmisano', 'define', 'innovation', 'intersection', 'invention', 'insight', 'sbschat']"
2013-02-01 16:08:55+00:00,IBM Provokes Social Collaboration and Smarter Workforce Revolution http://zite.to/11mpFW8,"['ibm', 'provokes', 'social', 'collaboration', 'smarter', 'workforce', 'revolution']"
2013-02-01 16:08:16+00:00,IBM Launches its Smarter Workforce Initiative - Forbes http://lnkd.in/bEvMHt,"['ibm', 'launches', 'smarter', 'workforce', 'initiative', 'forbes']"
2013-01-30 18:11:56+00:00,@elsua enjoy...let me know what your favorite Innovation Lab demos are...hopefully I can get them at the ISL to show clients myself,"['enjoylet', 'know', 'favorite', 'innovation', 'lab', 'demo', 'arehopefully', 'get', 'isl', 'show', 'client']"
2013-01-30 03:31:47+00:00,"Ben Harper & Charlie Musselwhite, Irving Plaza #bluesfest","['ben', 'harper', 'charlie', 'musselwhite', 'irving', 'plaza', 'bluesfest']"
2013-01-29 19:32:17+00:00,@jaferrar wish I was there. it's an impressive set of solutions...any favorites? curious how Work Marketplace is coming along #IBMConnect,"['wish', 'impressive', 'set', 'solutionsany', 'favorite', 'curious', 'work', 'marketplace', 'come', 'along', 'ibmconnect']"
2013-01-29 16:24:34+00:00,Think. Smarter. Together. #collectiveintel #smarterworkforce #engagement #IBMConnect - ##IBMConnect live on http://livestream.com/ibmsoftware,"['think', 'smarter', 'together', 'collectiveintel', 'smarterworkforce', 'engagement', 'ibmconnect', 'ibmconnect', 'live']"
